# [(|(ave:en_allen * min:vdw_radius_uff) - (|min:atomic_radius - ave:boiling_point|)|)]
# Property Label: $metal$; Unit of the Property: Unitless
# # Samples in Convex Hull Overlap Region: 4743;# Samples SVM Misclassified: 1391
# Plane Divider
# Task     w0                      b
# 0,       7.012666277723496e-04, -2.144317803344590e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         22|0|mult|16|12|abd|abd; (|(ave:en_allen * min:vdw_radius_uff) - (|min:atomic_radius - ave:boiling_point|)|); $\left(\left|\left(ave:en_{allen} min:vdw_{radius, uff}\right) - \left(\left|min:atomic_{radius} - ave:boiling_{point}\right|\right)\right|\right)$; abs((ave:en_allen .* min:vdw_radius_uff) - abs(min:atomic_radius - ave:boiling_point)); ave:en_allen,min:vdw_radius_uff,min:atomic_radius,ave:boiling_point
# Number of Samples Per Task
# Task,   n_mats_train            
# 0,      5143                  

# Property Value      ,  Property Value (EST) ,  Feature 0 Value      
 1.000000000000000e+00,  1.000000000000000e+00,  3.276313350287572e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.006645484059829e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.438398800000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.567054866666667e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.637683485714284e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.812639999999997e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.074792000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.067014466666666e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.957309097245299e+03
 0.000000000000000e+00,  0.000000000000000e+00,  9.843199999999993e+02
 1.000000000000000e+00,  0.000000000000000e+00,  2.779272608333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.886981120000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.998581799999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.632207500000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.163568600000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.642667083333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.231781428571428e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.673206808138079e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.849543200000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.162673640000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  6.551811250000001e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.631634500000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.926226239999999e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.970888458116397e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.668651237393162e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.718758400000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.050637134597122e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.440080000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.495411062797316e+02
 1.000000000000000e+00,  1.000000000000000e+00,  6.029976999999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.499888890096734e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.093093333333332e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.639213666666667e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.895531521749532e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.422706666666665e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.499009750000000e+02
 1.000000000000000e+00,  0.000000000000000e+00,  2.628995750000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.756085000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.116924709966580e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.229318820000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.560813657393162e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.467226666666666e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.450139508138080e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.504367333333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.995829666666664e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.092819591449729e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.749676829999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.059521950000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.239904705060069e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.602540666666666e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.222323147058823e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.060995333333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.828100549999999e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.974332000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.734156902517531e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.545408000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.078989750000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.679238769230770e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.379120000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.810982000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.489664000000002e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.257908333333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.230529600000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.451710385085042e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.046683171428572e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.006645484059829e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.416437833333333e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.074670000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.316416166666666e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.500323114168448e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.382160000000003e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.061372500000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.734310000000009e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.920176500000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.077573271428572e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.759238600000001e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.100201000562850e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.156772000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.166720666666667e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.197533333333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.615360293253889e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.956686000000001e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.057300499999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.443602297757914e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.054119600000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.027105833333334e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.323562000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.758972848882837e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.370101795986630e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.363805999999995e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.756835666666667e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.087064000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.223387150000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.178070000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.880588086978074e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.730207508138080e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.618567499999999e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.477393437500000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.423580028571428e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.139301500000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.364870000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.819281376050289e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.081539160000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.464363954545454e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.846451200000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  8.507413333333329e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.096669600000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.655286000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.417005200000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.107692940000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.174641489513638e+02
 0.000000000000000e+00,  1.000000000000000e+00,  4.845848000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.802620666666666e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.180462666666667e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.726973333333331e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.867654999999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.012693333333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.394590000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.660403142857142e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.126968666666666e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.503205414168448e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.439373333333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.805243034482759e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.828100549999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  8.680824166666671e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.160259333333333e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.311306114168448e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.296142000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.848059045127668e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.831555022222222e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.970888458116397e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.562647414168448e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.371460373355341e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.046706666666666e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.472334333333334e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.347940250000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.985242999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.464253444444445e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.637683485714284e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.615063000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.787293000000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.519404555555556e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.964991666666666e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.785645550726495e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.658132461538462e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.507317875000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.673392567393162e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.337524906858568e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.617178713333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.918487000000001e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.874425563636364e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.374250076923077e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.051719658453184e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.718249817393162e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.390644085714286e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.020673200000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  6.082615833333334e+02
 0.000000000000000e+00,  1.000000000000000e+00,  5.208051257811408e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.732807833333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.381087614168447e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.721357333333334e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.044786384561627e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.483536571428572e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.161910947501780e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.589485999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.328210914168447e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.572823301351276e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.291202000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.490487420311409e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.482957333333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.076829285714284e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.436103714285714e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.769470371697699e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.767525000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.370235000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.306486557142857e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.370719424783063e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.553127666666669e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.282140459446797e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.623227817393163e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.897805333333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.480960441701433e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.587767333333334e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.674349000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.884640000000004e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.153868172637749e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.497338414168447e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.986709000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.044840500000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.151232160000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.867550000000010e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.582293500000001e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.523946971428571e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.475299000000005e+02
 1.000000000000000e+00,  0.000000000000000e+00,  2.464854000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.013996000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.986533333333332e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.325799539708913e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.901265777777777e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.008525706025694e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.784618342105263e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.524777166666666e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.236174218948766e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.944921800000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.104970500000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.448019088888889e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.009136000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.590562400000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  8.123909000000003e+02
 0.000000000000000e+00,  1.000000000000000e+00,  5.327010337356795e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.417005200000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  9.048305999999993e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.667033571428572e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.243855074999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  6.360760400000004e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.038331250000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.174640250000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.898015470000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.248404551080639e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.369730377777778e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.884853333333331e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.474596866666667e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.536908750000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.959088216449729e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.006874000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.711238000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.198266280835113e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.298949933333332e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.336262666666666e+03
 0.000000000000000e+00,  0.000000000000000e+00,  6.335937999999996e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.649537500000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.602385000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.007507420311408e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.702499040000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.656118250000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.036073000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.549451499999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.007507420311408e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.243855074999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.996718750000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.026504444444444e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.779751420311408e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.173808500000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.780703000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  7.664627000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.296444000000006e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.067014466666666e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.252735948385624e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.418811899882733e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.775657637308475e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.932568583333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.173688571428572e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.252309591449730e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.122711666666667e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.907321250000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.584986666666667e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.028859599999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.940676200000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.485832000000001e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.738766614168448e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.070706666666665e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.372874287500000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.607290000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.018931999999999e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.547962336363636e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.067014466666666e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.586823747501781e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.940210300000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.114918500000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.929743808138080e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.834850666666666e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.868801833333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.420035733333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  8.074819000000000e+02
 1.000000000000000e+00,  1.000000000000000e+00,  5.117456447501781e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.702219999999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.172923333333338e+02
 0.000000000000000e+00,  0.000000000000000e+00,  7.694662615384614e+02
 1.000000000000000e+00,  1.000000000000000e+00,  5.655342024940044e+03
 0.000000000000000e+00,  0.000000000000000e+00,  9.422166666666667e+02
 1.000000000000000e+00,  0.000000000000000e+00,  9.879044333333341e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.973104855661304e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.740511977777778e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.338424800000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.334299999999998e+02
 0.000000000000000e+00,  1.000000000000000e+00,  7.960496999999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.102536666666665e+02
 1.000000000000000e+00,  1.000000000000000e+00,  5.319344820311409e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.853072999999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.000486666666667e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.470155999999997e+02
 1.000000000000000e+00,  1.000000000000000e+00,  5.337777614168448e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.523992217729424e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.946047500000000e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.122018666666667e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.762263000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.693170000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  6.179596125000003e+02
 0.000000000000000e+00,  0.000000000000000e+00,  5.405810627973233e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.851184804926793e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.120479666666667e+03
 0.000000000000000e+00,  0.000000000000000e+00,  9.081790000000001e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.475948812500001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.883239918955203e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.622396872727272e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.602385000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.754337333333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.646303733333332e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.099701562500000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.074670000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.731812023809043e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.671205000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.085954689170196e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.785488114168448e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.828421591449730e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.965392352941176e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.165194666666662e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.889104599999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.745000270270270e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.957739000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.626832233333334e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.700264545454546e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.673206808138079e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.348434999999999e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.465743178653689e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.806367614168449e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.657583999999997e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.807830000000004e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.886334785637158e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.534492600000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.910133347245299e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.974850400000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.238555733333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.536459428571428e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.037538875000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.658990641471412e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.656118250000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.106457933333334e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.487300000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.187713876923077e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.913233583333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.834778800000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.865142500000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.508901599999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.750335249999998e+02
 1.000000000000000e+00,  1.000000000000000e+00,  6.061889749999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.162237947501781e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.262655542608179e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.822567333333333e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.919327236363637e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.657572000000000e+02
 0.000000000000000e+00,  1.000000000000000e+00,  4.453914512748835e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.313775500000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.151999999999998e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.988000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.750858113122842e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.766132800000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.486896928454163e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.626839999999997e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.617141142857143e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.054397454545455e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.065638749999998e+02
 1.000000000000000e+00,  1.000000000000000e+00,  5.281046947501782e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.772880499999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.961389999999999e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.016921380952988e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.724901518282024e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.436852071428572e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.368517999999995e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.762810636363636e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.354293333333330e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.541752727272726e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.657000750000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.623227817393163e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.544277333333333e+03
