# [(sin(min:en_allen) / (global_instability + ave:en_pauling)), (|(ave:boiling_point / ave:en_allen) - (var:en_allen + min:vdw_radius_uff)|)]
# Property Label: $metal$; Unit of the Property: Unitless
# # Samples in Convex Hull Overlap Region: 4459;# Samples SVM Misclassified: 1439
# Plane Divider
# Task     w0                      w1                      b
# 0,       1.611783229726150e-01,  1.261651742531016e-02, -2.785790858727449e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         23|sin|9|5|add|div; (sin(min:en_allen) / (global_instability + ave:en_pauling)); $\left(\frac{ \left(\sin{ min:en_{allen} }\right) }{ \left(global_{instability} + ave:en_{pauling}\right)] } \right)$; (sin(min:en_allen) ./ (global_instability + ave:en_pauling)); min:en_allen,global_instability,ave:en_pauling
# 1;  2; Unitless;                                         12|22|div|7|0|add|abd; (|(ave:boiling_point / ave:en_allen) - (var:en_allen + min:vdw_radius_uff)|); $\left(\left|\left(\frac{ ave:boiling_{point} }{ ave:en_{allen} } \right) - \left(var:en_{allen} + min:vdw_{radius, uff}\right)]\right|\right)$; abs((ave:boiling_point ./ ave:en_allen) - (var:en_allen + min:vdw_radius_uff)); ave:boiling_point,ave:en_allen,var:en_allen,min:vdw_radius_uff
# Number of Samples Per Task
# Task,   n_mats_train            
# 0,      5143                  

# Property Value      ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
 1.000000000000000e+00,  0.000000000000000e+00, -1.294343219860344e-01,  1.968437694444444e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.122812467477858e-01,  3.063770186481800e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.937443219329764e-01,  2.726455066944764e+02
 0.000000000000000e+00,  0.000000000000000e+00,  5.519022270266800e-01,  4.525272311508843e+01
 0.000000000000000e+00,  1.000000000000000e+00, -2.009848607499627e-01,  3.324076269191619e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.235025286793933e-01,  2.723375109296180e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.979702315717597e-01,  2.805200436806788e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.214788148996953e-02,  3.096322603486777e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.487701298373700e-01,  2.138693696127812e+02
 1.000000000000000e+00,  0.000000000000000e+00, -3.397154496878946e-01,  2.135272391543499e+02
 1.000000000000000e+00,  0.000000000000000e+00,  1.268676412069082e-01,  2.190561747350867e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.215871118612646e-01,  3.437254639710010e+02
 0.000000000000000e+00,  0.000000000000000e+00, -1.395865237043361e-01,  2.676293806504174e+01
 0.000000000000000e+00,  0.000000000000000e+00, -5.329428103371062e-01,  6.140659788733973e+01
 0.000000000000000e+00,  0.000000000000000e+00, -1.168034359273065e-01,  7.651780255164584e+01
 1.000000000000000e+00,  1.000000000000000e+00, -3.379094515159254e-01,  3.693653726118905e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.808186389475435e-01,  2.115818770180861e+02
 0.000000000000000e+00,  1.000000000000000e+00,  9.027762323968848e-03,  2.935854342441135e+02
 1.000000000000000e+00,  1.000000000000000e+00, -5.541109403385502e-02,  2.758536321014060e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.137351072138319e-02,  3.357305892160992e+02
 0.000000000000000e+00,  1.000000000000000e+00, -4.606794903469705e-01,  3.206252835411253e+02
 0.000000000000000e+00,  0.000000000000000e+00,  6.098553302309466e-01,  1.834426456206603e+01
 0.000000000000000e+00,  1.000000000000000e+00,  1.356596415520565e-01,  2.469818504092387e+02
 1.000000000000000e+00,  0.000000000000000e+00,  2.047122163008893e-01,  1.910768353200883e+02
 0.000000000000000e+00,  1.000000000000000e+00, -2.386714748103029e-01,  3.709580937392006e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.321195964821360e-01,  2.879546910447762e+02
 0.000000000000000e+00,  0.000000000000000e+00,  5.525123297649375e-01,  1.096398701101236e+00
 1.000000000000000e+00,  1.000000000000000e+00,  1.630786363700187e-01,  3.518572504210362e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.504471569143440e-01,  3.377000487141977e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.120886082498150e-01,  1.957197535824005e+02
 0.000000000000000e+00,  0.000000000000000e+00,  9.255298397125392e-02,  5.044702326958429e+00
 0.000000000000000e+00,  0.000000000000000e+00,  3.714483453357569e-02,  5.865549659760882e+01
 1.000000000000000e+00,  1.000000000000000e+00, -2.793400195001225e-01,  3.406923697082138e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.009808739576272e-01,  3.495777404876948e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.808191895969082e-01,  1.314801019175409e+02
 0.000000000000000e+00,  1.000000000000000e+00,  1.744340182994764e-01,  2.420090883487823e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.680252728887931e-01,  5.259142113821144e+01
 1.000000000000000e+00,  0.000000000000000e+00, -3.465680976763649e-01,  2.211780664529915e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.998382786474487e-01,  3.905182018564458e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.720625004026843e-01,  3.505185480183104e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.968830420540023e-01,  2.272141331784702e+02
 0.000000000000000e+00,  0.000000000000000e+00, -2.778144324660824e-01,  1.284711630333952e+02
 0.000000000000000e+00,  0.000000000000000e+00, -2.792309832448330e-01,  1.767668590831361e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.731662799437341e-01,  2.964223010561701e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.567829014020408e-01,  5.063450967875650e+01
 0.000000000000000e+00,  0.000000000000000e+00, -3.755455350270760e-01,  1.404220777723162e+02
 0.000000000000000e+00,  1.000000000000000e+00,  2.095995129045212e-01,  2.909901055299540e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.297416169877128e-01,  2.451080181316254e+02
 0.000000000000000e+00,  0.000000000000000e+00, -1.114243303253911e-01,  5.079190308912720e+01
 0.000000000000000e+00,  0.000000000000000e+00,  4.442783061415708e-01,  1.440539652399482e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.108448852281166e-01,  2.947140729071600e+02
 1.000000000000000e+00,  0.000000000000000e+00, -1.411374850788288e-01,  9.579886512936088e+01
 1.000000000000000e+00,  1.000000000000000e+00, -6.308951307850298e-02,  2.833950159157914e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.714175762056112e-01,  3.603435324087459e+02
 0.000000000000000e+00,  0.000000000000000e+00, -1.168034359273065e-01,  1.461960640065091e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.346535569437340e-01,  3.221257967301279e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.014908966747331e-01,  3.806398939304655e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.269999776300824e-01,  2.950497216215045e+02
 0.000000000000000e+00,  1.000000000000000e+00, -1.512401488349451e-01,  2.845302795013444e+02
 0.000000000000000e+00,  1.000000000000000e+00, -1.144036882399281e-01,  2.845302795013444e+02
 0.000000000000000e+00,  0.000000000000000e+00,  5.918582696628542e-02,  3.908761000580984e+01
 1.000000000000000e+00,  1.000000000000000e+00, -2.112085804910137e-01,  3.321100174620611e+02
 0.000000000000000e+00,  1.000000000000000e+00, -3.720820255342239e-01,  2.276123748563925e+02
 0.000000000000000e+00,  1.000000000000000e+00, -2.538611182464499e-01,  3.689536109781024e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.006512269807422e-01,  2.379017038992411e+02
 0.000000000000000e+00,  0.000000000000000e+00,  5.495323270379290e-02,  1.855219044156642e+02
 1.000000000000000e+00,  0.000000000000000e+00, -3.623040058725819e-01,  2.151291922684792e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.497689380950021e-01,  3.223669090317252e+02
 0.000000000000000e+00,  1.000000000000000e+00, -5.077351499142212e-02,  2.654354246524659e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.657897015865274e-01,  2.657607444778002e+02
 1.000000000000000e+00,  1.000000000000000e+00, -4.312108369037216e-01,  2.423210085867621e+02
 0.000000000000000e+00,  1.000000000000000e+00,  1.379151535412168e-01,  3.442074779904306e+02
 0.000000000000000e+00,  1.000000000000000e+00, -2.497528456924807e-01,  2.644790678697923e+02
 0.000000000000000e+00,  0.000000000000000e+00, -2.372242047645369e-01,  3.657619718309857e+01
 0.000000000000000e+00,  1.000000000000000e+00, -2.928842130468298e-01,  3.297021906041323e+02
 0.000000000000000e+00,  1.000000000000000e+00, -3.386174640521829e-01,  3.099707516821540e+02
 1.000000000000000e+00,  0.000000000000000e+00, -3.900744357074273e-01,  1.988765078639534e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.584064727717294e-01,  3.132508857798074e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.668425575473446e-01,  3.019520597480596e+02
 1.000000000000000e+00,  0.000000000000000e+00, -8.456475330804351e-02,  1.959810257778462e+02
 0.000000000000000e+00,  0.000000000000000e+00,  4.476960606085634e-01,  1.313170861540112e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.058685885921716e-01,  3.172385896211065e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.931024371819468e-01,  7.723094989780742e+01
 0.000000000000000e+00,  1.000000000000000e+00, -2.500717799791549e-01,  2.604580241417797e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.578703375823089e-01,  1.902624103448276e+02
 0.000000000000000e+00,  0.000000000000000e+00,  5.612522011473162e-01,  8.363692141955798e+01
 1.000000000000000e+00,  1.000000000000000e+00,  1.432118371387277e-01,  2.421607639081556e+02
 1.000000000000000e+00,  1.000000000000000e+00, -4.069735854738362e-01,  3.210762504816616e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.688492468951254e-01,  3.411489961032908e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.728318482970120e-01,  3.101512450271487e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.781853286616246e-01,  3.019520597480596e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.471082520135978e-01,  2.353890790044989e+02
 0.000000000000000e+00,  0.000000000000000e+00, -1.302807554573804e-01,  1.236415100029843e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.863605560779239e-01,  2.894352550028809e+02
 1.000000000000000e+00,  0.000000000000000e+00, -1.347763440552507e-01,  2.099152413319996e+02
 0.000000000000000e+00,  0.000000000000000e+00,  6.148401591051335e-02,  3.918022263137584e+01
 0.000000000000000e+00,  0.000000000000000e+00, -4.747318319220500e-01,  2.207284696897375e+02
 0.000000000000000e+00,  0.000000000000000e+00, -5.206541828403587e-01,  8.968692303336834e+01
 1.000000000000000e+00,  1.000000000000000e+00,  1.986457361427603e-01,  2.356674678677658e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.504471569143440e-01,  3.377000487141977e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.311186463250172e-01,  2.689431622093113e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.609381629429690e-02,  1.315664051735865e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.769665655844556e-01,  2.632361083550363e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.389036827286580e-01,  2.385243553327538e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.334571410062478e-01,  1.611928923448128e+02
 1.000000000000000e+00,  0.000000000000000e+00,  3.017717064804628e-01,  2.065810003433972e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.141400690795478e-01,  2.479511267817783e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.207905878359298e-01,  2.379365342823280e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.221738569003663e-01,  2.806164104035335e+02
 0.000000000000000e+00,  1.000000000000000e+00, -1.979640158868408e-01,  2.871171370733052e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.438282059347752e-01,  2.260996980939047e+02
 1.000000000000000e+00,  1.000000000000000e+00,  6.911292852986058e-02,  3.656457508379888e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.794065192501184e-02,  3.215905472951871e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.899466704783266e-01,  3.030040690798727e+02
 1.000000000000000e+00,  1.000000000000000e+00,  8.860282778678161e-03,  3.061528157937113e+02
 0.000000000000000e+00,  1.000000000000000e+00,  2.346325160660276e-01,  2.510294983968981e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.471334497233620e-01,  2.927201592639003e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.438455975365929e-01,  3.578222637244546e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.169296075337059e-01,  4.339871359466224e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.841175700296437e-01,  3.536868898186890e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.093857354697468e-01,  2.175975473985329e+02
 0.000000000000000e+00,  0.000000000000000e+00, -5.051539840560697e-01,  1.780263057684992e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.624527664864304e-01,  1.794250489614603e+01
 0.000000000000000e+00,  1.000000000000000e+00, -3.219622383693052e-01,  2.511880750057145e+02
 1.000000000000000e+00,  1.000000000000000e+00, -4.568028187246825e-01,  3.059508409620703e+02
 0.000000000000000e+00,  0.000000000000000e+00, -5.470166871306754e-01,  7.804603524069029e+01
 1.000000000000000e+00,  0.000000000000000e+00, -1.224642785108081e-01,  1.913471256074006e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.815391269012970e-01,  2.377908099794041e+02
 0.000000000000000e+00,  0.000000000000000e+00, -9.460477139677982e-01,  6.251850067320566e+01
 1.000000000000000e+00,  1.000000000000000e+00, -1.403512459028433e-01,  3.025190373704978e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.373332568253035e-01,  2.711072991434478e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.431806825149301e-01,  2.698989315143086e+02
 0.000000000000000e+00,  1.000000000000000e+00, -1.863454114759768e-01,  2.713743086219444e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.617619191895926e-01,  2.349693283260802e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.904764583438471e-01,  2.293844454085504e+02
 1.000000000000000e+00,  1.000000000000000e+00, -4.878023677839703e-02,  3.183269972021100e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.431923092890731e-01,  8.973771054780804e+01
 0.000000000000000e+00,  0.000000000000000e+00,  3.185471333486435e-01,  1.991322639055057e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.043339597605706e-01,  2.550336645235592e+02
 0.000000000000000e+00,  1.000000000000000e+00, -2.581240025561507e-01,  3.003960936503040e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.595749210738525e-01,  2.440502860941828e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.723144053995303e-01,  2.771688590921945e+02
 0.000000000000000e+00,  1.000000000000000e+00, -3.720820255342239e-01,  2.276123748563925e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.636647957468499e-01,  7.372968849644352e+01
 1.000000000000000e+00,  1.000000000000000e+00,  9.668255628672368e-02,  3.134730971014636e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.886570358198490e-01,  2.828855059566308e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.277597488544307e-01,  1.352510028022418e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.643085011859303e-01,  2.445599701587472e+02
 0.000000000000000e+00,  1.000000000000000e+00, -2.370379152448479e-01,  3.547633081112398e+02
 0.000000000000000e+00,  0.000000000000000e+00,  6.093093630712042e-02,  4.171971920609894e+01
 0.000000000000000e+00,  1.000000000000000e+00, -4.722994809659271e-01,  2.684919223848070e+02
 0.000000000000000e+00,  0.000000000000000e+00,  5.018375815096562e-01,  1.382289653531437e+02
 1.000000000000000e+00,  0.000000000000000e+00,  8.314367681876836e-03,  2.031889237656716e+02
 0.000000000000000e+00,  0.000000000000000e+00,  4.932152247190452e-02,  1.132666234333019e+02
 0.000000000000000e+00,  0.000000000000000e+00, -6.794267158107435e-02,  3.112930461550718e-01
 1.000000000000000e+00,  1.000000000000000e+00, -2.369678183466804e-01,  2.921164325510688e+02
 1.000000000000000e+00,  1.000000000000000e+00, -6.602609048632124e-02,  3.103132319443238e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.024447507837671e-01,  2.430674481221023e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.718702002550901e-01,  2.325599583960739e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.038450955295516e-01,  1.818975177136668e+02
 0.000000000000000e+00,  1.000000000000000e+00, -3.326695559848886e-01,  2.566296786579820e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.438453420703259e-01,  1.614605878048780e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.213901444113924e-01,  2.857217043510248e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.121036995968448e-01,  3.667948054282256e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.922384624130969e-01,  2.643762203985781e+02
 0.000000000000000e+00,  0.000000000000000e+00,  6.701710073060420e-01,  3.518784608512402e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.903562153314038e-01,  3.280976401311914e+02
 0.000000000000000e+00,  1.000000000000000e+00, -1.106442844379669e-01,  2.390954734787953e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.356143921976811e-01,  2.574878694956770e+02
 0.000000000000000e+00,  1.000000000000000e+00, -3.166587558622719e-01,  2.294210815014850e+02
 0.000000000000000e+00,  1.000000000000000e+00, -2.770583295058880e-01,  2.347102731662052e+02
 0.000000000000000e+00,  1.000000000000000e+00,  1.224435622641979e-01,  2.645616028405589e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.031397879825061e-02,  2.462304090383068e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.464945963204971e-02,  3.112115022724080e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.315538166820789e-01,  2.761051562638756e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.267532628138712e-01,  3.363299653846154e+02
 1.000000000000000e+00,  0.000000000000000e+00,  1.562070772929434e-01,  2.115389349675751e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.485451199471027e-01,  2.425346992729676e+02
 0.000000000000000e+00,  1.000000000000000e+00,  1.031945310897057e-01,  2.715144181162012e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.266009903196030e-01,  2.793477193954996e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.996230139396107e-01,  3.234416630854781e+02
 0.000000000000000e+00,  0.000000000000000e+00,  6.494134982301911e-01,  1.366230661229774e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.626958778390114e-01,  3.463036587813620e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.587219450786467e-01,  1.381464540971699e+02
 1.000000000000000e+00,  0.000000000000000e+00,  9.845529316157576e-03,  1.616117013176042e+02
 1.000000000000000e+00,  1.000000000000000e+00, -5.416998430187783e-02,  3.794125453460772e+02
 0.000000000000000e+00,  0.000000000000000e+00,  4.543884080692161e-02,  1.576084360032363e+02
 1.000000000000000e+00,  0.000000000000000e+00, -3.376916289627648e-01,  2.022335703557312e+02
 1.000000000000000e+00,  0.000000000000000e+00,  4.035461816483242e-01,  2.003846765728038e+02
 0.000000000000000e+00,  1.000000000000000e+00,  8.991668941925500e-02,  3.402469622291022e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.881236801084638e-01,  3.309056604121769e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.555353189022111e-01,  3.768059377233620e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.121875993107680e-01,  2.415287261679835e+02
 1.000000000000000e+00,  0.000000000000000e+00, -3.997523619132833e-01,  1.992025000000000e+02
 0.000000000000000e+00,  0.000000000000000e+00,  5.452719300113952e-02,  1.113955612748259e+01
 1.000000000000000e+00,  1.000000000000000e+00, -4.726734734394297e-02,  2.584166699018069e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.469398539801565e-01,  2.659913688792549e+02
 1.000000000000000e+00,  1.000000000000000e+00, -5.355391048560586e-01,  2.636857001438021e+02
 1.000000000000000e+00,  1.000000000000000e+00, -5.814991407002664e-02,  3.067996909950205e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.212394487322399e-01,  3.023168697934898e+02
 0.000000000000000e+00,  1.000000000000000e+00,  1.100008379721032e-02,  2.545481222933171e+02
 0.000000000000000e+00,  1.000000000000000e+00, -1.148049100730039e-01,  3.061057613753856e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.676042810848550e-01,  2.643762203985781e+02
 0.000000000000000e+00,  1.000000000000000e+00, -3.389935479949450e-01,  2.469492383032717e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.980956068432419e-01,  2.468452304502835e+02
 0.000000000000000e+00,  0.000000000000000e+00, -3.321700027083133e-01,  3.143664703797225e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.310360642563092e-01,  2.475214397725961e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.310360642563092e-01,  2.475214397725961e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.092333384488627e-01,  3.220498336206371e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.326231954502890e-01,  3.073902003692156e+02
 0.000000000000000e+00,  0.000000000000000e+00,  5.007233237685668e-01,  8.708979640031248e+01
 1.000000000000000e+00,  1.000000000000000e+00, -1.798523294689610e-01,  2.408573944785276e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.080853321860826e-01,  2.605203878140704e+02
 0.000000000000000e+00,  1.000000000000000e+00,  8.494118427741251e-03,  2.612715020309523e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.644836919326557e-01,  2.210530040160637e+01
 1.000000000000000e+00,  0.000000000000000e+00, -4.358464084633374e-01,  8.575965785760451e+01
 0.000000000000000e+00,  0.000000000000000e+00, -4.807419063514325e-01,  2.196047082035307e+01
 0.000000000000000e+00,  1.000000000000000e+00,  9.458745658789243e-02,  2.903403196946378e+02
 1.000000000000000e+00,  0.000000000000000e+00, -3.341196878192822e-01,  1.890061588372699e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.040668311858280e-01,  3.254726012520101e+02
 0.000000000000000e+00,  0.000000000000000e+00, -9.546169867392458e-01,  3.709089482706770e+01
 0.000000000000000e+00,  0.000000000000000e+00, -6.174097051855483e-02,  7.862889842869248e+01
 0.000000000000000e+00,  0.000000000000000e+00,  3.786722568316543e-01,  1.935198824500184e+02
 0.000000000000000e+00,  0.000000000000000e+00, -1.255048600314834e-02,  1.796720040244969e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.641696003979353e-01,  3.348446239887259e+02
 0.000000000000000e+00,  1.000000000000000e+00, -2.123994762105108e-01,  2.262664563760626e+02
 1.000000000000000e+00,  1.000000000000000e+00, -4.730478510853053e-02,  3.480834019064901e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.344897173979654e-01,  3.104300126336177e+02
 0.000000000000000e+00,  1.000000000000000e+00, -5.925849128799943e-02,  2.329684738512046e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.199601066518041e-01,  2.764643210493306e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.144796270336248e-01,  2.517775117919157e+02
 1.000000000000000e+00,  1.000000000000000e+00, -2.891771711458436e-01,  2.774495534270117e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.017476405903148e-01,  3.079264210769327e+02
 0.000000000000000e+00,  1.000000000000000e+00,  2.540916793500634e-01,  2.576145166583632e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.272842096326374e-02,  1.848429156003979e+02
 1.000000000000000e+00,  1.000000000000000e+00, -3.544939701174856e-01,  3.573517453135100e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.670722292710390e-01,  2.662162623906706e+02
 1.000000000000000e+00,  1.000000000000000e+00,  5.514316844417721e-02,  3.043159904048813e+02
 0.000000000000000e+00,  0.000000000000000e+00,  9.911339311177232e-02,  2.605304902446386e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.391213578760348e-01,  1.578751807595715e+02
 0.000000000000000e+00,  1.000000000000000e+00,  2.158794161132752e-01,  3.633429238279764e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.841175700296437e-01,  3.536868898186890e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.092745705879297e-01,  2.577338341498875e+02
 0.000000000000000e+00,  0.000000000000000e+00, -5.868024239198927e-01,  1.590410921245463e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.330522358998534e-01,  2.963370340148533e+02
 1.000000000000000e+00,  0.000000000000000e+00, -3.283194458474237e-01,  1.974158517463933e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.566318638577613e-01,  7.843286470852161e+01
 0.000000000000000e+00,  0.000000000000000e+00, -1.058531138091216e-01,  1.022127955745317e+02
 1.000000000000000e+00,  1.000000000000000e+00,  5.711460677688121e-02,  2.823357293494057e+02
 0.000000000000000e+00,  1.000000000000000e+00, -8.990941153973687e-02,  2.726082998624076e+02
 0.000000000000000e+00,  1.000000000000000e+00, -1.828402347536972e-01,  3.448520690978308e+02
 1.000000000000000e+00,  1.000000000000000e+00, -4.245388592952155e-01,  2.830649860440203e+02
 1.000000000000000e+00,  1.000000000000000e+00, -5.338352767084412e-02,  3.186366811844799e+02
 0.000000000000000e+00,  1.000000000000000e+00, -3.008875861042131e-01,  3.323391893562828e+02
 0.000000000000000e+00,  1.000000000000000e+00, -3.258996943961583e-01,  3.134941597117092e+02
 1.000000000000000e+00,  0.000000000000000e+00,  2.420393097022140e-01,  2.173827559030337e+02
 1.000000000000000e+00,  1.000000000000000e+00, -1.319197921238308e-01,  3.774006255311962e+02
 0.000000000000000e+00,  1.000000000000000e+00, -6.228562013898663e-02,  2.983954937073248e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.330122905146069e-02,  3.780849320504293e+02
 0.000000000000000e+00,  0.000000000000000e+00, -1.596335199539297e-01,  1.378180184354486e+02
 1.000000000000000e+00,  1.000000000000000e+00, -6.691322713617621e-02,  2.496769297985010e+02
 1.000000000000000e+00,  0.000000000000000e+00,  2.022054618185139e-01,  1.934889685111990e+02
 1.000000000000000e+00,  0.000000000000000e+00,  1.533402178645101e-01,  1.298839124275596e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.102623510380152e-01,  2.506435686070928e+02
 1.000000000000000e+00,  0.000000000000000e+00, -2.876190182512652e-01,  1.848949603715069e+02
 0.000000000000000e+00,  0.000000000000000e+00, -4.774943788932002e-01,  3.316160954099684e+01
 0.000000000000000e+00,  0.000000000000000e+00, -3.751994618937842e-01,  2.034805206110850e+02
 1.000000000000000e+00,  1.000000000000000e+00,  2.733672050805881e-01,  2.662162623906706e+02
 0.000000000000000e+00,  0.000000000000000e+00,  3.488649049596214e-01,  2.008597695099036e+02
 0.000000000000000e+00,  1.000000000000000e+00, -3.408901203829344e-01,  3.069813484536082e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.157751650050919e-01,  3.732146286571643e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.005148428168301e-02,  2.674030647189525e+02
 1.000000000000000e+00,  1.000000000000000e+00,  1.279885745149046e-01,  2.656562291956259e+02
 0.000000000000000e+00,  1.000000000000000e+00, -4.375506264151722e-01,  3.060217783197832e+02
 1.000000000000000e+00,  0.000000000000000e+00, -3.760112668378579e-01,  2.193584693998394e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.242124447427278e-01,  1.541719399949148e+02
 1.000000000000000e+00,  1.000000000000000e+00, -5.251674751655951e-02,  3.794125453460772e+02
