# [(min:atomic_radius * ave:boiling_point), (max:en_allen * max:vdw_radius_mm3)]
# Property Label: $metal$; Unit of the Property: Unitless
# # Samples in Convex Hull Overlap Region: 4663;# Samples SVM Misclassified: 1551
# Plane Divider
# Task     w0                      w1                      b
# 0,      -6.633503762281768e-06,  4.010395516022080e-04, -3.776799240598228e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         16|12|mult; (min:atomic_radius * ave:boiling_point); $\left(min:atomic_{radius} ave:boiling_{point}\right)$; (min:atomic_radius .* ave:boiling_point); min:atomic_radius,ave:boiling_point
# 1;  1; Unitless;                                         19|2|mult; (max:en_allen * max:vdw_radius_mm3); $\left(max:en_{allen} max:vdw_{radius, mm3}\right)$; (max:en_allen .* max:vdw_radius_mm3); max:en_allen,max:vdw_radius_mm3
# Number of Samples Per Task
# Task,   n_mats_train            
# 0,      5143                  

# Property Value      ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
 0.000000000000000e+00,  0.000000000000000e+00,  2.706721416158145e+05,  4.144680000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.437012036233780e+04,  4.293410000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.076873142857143e+05,  4.151770000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.413008096000000e+05,  4.514020000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.724800000000000e+04,  3.767340000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.038683158896587e+04,  4.123710000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.393519709090909e+05,  6.002160000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  9.690053333333333e+04,  4.024860000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.234026666666667e+05,  2.698500000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.070718960000000e+05,  5.679200000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.077366737800584e+05,  4.335240000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.508093000000000e+05,  3.283860000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.893319728921267e+05,  4.293410000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.824360000000000e+04,  3.752910000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.436160000000000e+05,  2.794610000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.568060000000000e+05,  3.113440000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.610944000000000e+05,  3.252520000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.346366120000000e+05,  5.190480000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.012776000000000e+05,  4.042990000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.344126852000000e+05,  5.681760000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.097392996066012e+05,  4.768570000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.669247360000000e+05,  3.995910000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.342225105263158e+05,  6.324000000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  2.154139941176471e+05,  6.557520000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.997021250000000e+05,  3.445200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.157029685977610e+05,  5.382720000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.010395500000000e+04,  6.942000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.791560575000000e+05,  5.105040000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.529828000000000e+05,  2.429700000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.211566296739964e+05,  5.788559999999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.355717000000000e+05,  3.698520000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.980244125000000e+05,  5.019599999999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  2.900238666666667e+04,  4.586889999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.008039587555756e+05,  4.598870000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.217531250000000e+05,  3.292200000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.233979200000000e+05,  3.886130000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.684294320000000e+05,  3.965290000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.346666100000000e+05,  5.532240000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.646187062857143e+05,  3.965290000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.839920000000000e+04,  5.852639999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.468617500000000e+05,  4.001760000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.105805000000000e+04,  4.623150000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.843864000000000e+05,  3.897950000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.081603333333333e+05,  3.886130000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.593926242741839e+05,  4.598870000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.336487275244221e+05,  6.795200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.894560666666667e+04,  5.040960000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.601234320000000e+05,  3.720330000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.100949333333333e+05,  3.398580000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  8.608872832496089e+04,  6.968800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.895165000000000e+05,  3.672200000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.430784000000000e+05,  3.283860000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.590036000000000e+05,  4.605020000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.486605000000000e+05,  3.191520000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.634640000000000e+05,  3.217680000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.030000000000000e+04,  3.636520000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.827112500000000e+05,  3.858840000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.118600000000000e+05,  3.389850000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.527626666666666e+05,  2.879200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.977477180000000e+05,  6.002160000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.274766666666666e+05,  3.260600000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.409550000000000e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.626383999999998e+04,  5.190480000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.193079000000000e+05,  5.190480000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.742305888000000e+05,  4.041840000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.791560575000000e+05,  5.105040000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.229584000000000e+05,  4.906920000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.835360000000000e+05,  2.958480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.144615964408280e+05,  3.389850000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.465857500000000e+05,  3.280400000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.372840290909091e+05,  5.105040000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.372840290909091e+05,  5.105040000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.272775958043673e+05,  5.788559999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.688368000000001e+04,  5.767200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.849512316647471e+05,  3.543300000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.150365000000000e+05,  3.292200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.479303500000000e+04,  5.190480000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  9.486228428571428e+04,  5.382720000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.254500000000000e+05,  2.555940000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.385503333333334e+05,  4.891250000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.876179999999999e+05,  2.879200000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.281973214285714e+05,  6.720800000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.493257600000000e+05,  4.293410000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.291710000000000e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.316168425454546e+05,  6.423200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.834525000000000e+05,  1.748365000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.081400000000000e+05,  2.308080000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.333999999999999e+05,  3.070430000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.821670000000000e+05,  3.427260000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.856805333333333e+05,  4.296809999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.188923481288302e+04,  4.513600000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.109128914285714e+05,  3.858120000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.328257618459177e+04,  4.741920000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.004446666666667e+05,  3.384240000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.190769230769231e+04,  5.404080000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.124799870000000e+05,  5.105040000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.543870000000000e+05,  3.527640000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.878304000000000e+04,  5.211840000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.579580800630039e+04,  5.190480000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  2.354028055479401e+05,  5.425440000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.612775822222222e+05,  3.613160000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.005247742256155e+05,  4.649780000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.186026714285714e+05,  5.190480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.659301692481498e+05,  6.720800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.067812500000000e+05,  3.127000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.923845000000000e+05,  3.165400000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.101297000000000e+05,  3.292200000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.341340000000000e+05,  3.283860000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.462666666666666e+05,  3.367790000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.117984000000000e+05,  4.786320000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.322214145000000e+05,  4.017640000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.279866666666666e+05,  3.113440000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.085720000000000e+05,  3.183730000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.486262050000000e+05,  6.051200000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.354331333333333e+05,  4.806000000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.067730394449580e+05,  6.621600000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.366826000000000e+05,  3.283860000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  6.688859999999999e+04,  4.459980000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.206246400000000e+05,  5.211840000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.046643200000000e+05,  3.795320000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.403950869864920e+05,  3.682800000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.930404500000000e+04,  6.002160000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.169173956181966e+05,  3.613050000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.483650000000000e+05,  3.086880000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.859840000000000e+05,  3.519120000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.668182737142857e+05,  4.302110000000001e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.647109920000000e+05,  3.291650000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.523520000000000e+05,  3.457960000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.158584499882622e+05,  3.822300000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.546442183333333e+05,  5.532240000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.414855866666667e+05,  5.446800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.586166666666667e+05,  3.541240000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.186026714285714e+05,  5.190480000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.192750000000000e+05,  3.334050000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  9.615840000000001e+04,  4.967620000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.078400000000000e+04,  2.959260000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.013625749999999e+04,  4.891440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.814525094999232e+05,  4.303480000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.110400000000000e+05,  3.292200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.675740986666667e+05,  3.659090000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  8.608872832496089e+04,  6.968800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.672445000000000e+05,  1.708500000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.416035200000000e+05,  6.408000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.217640000000000e+05,  3.086880000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.358640000000000e+05,  2.877820000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.517500000000000e+05,  2.617440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.475755459387048e+05,  5.852800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.868095000000000e+05,  3.315800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.857568000000000e+05,  2.707870000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.215619875554460e+05,  4.327349999999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.092405000000000e+05,  3.742740000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.842602360000000e+05,  3.505990000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.832256000000000e+05,  3.283860000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.462653310865940e+05,  6.472800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.033793240000000e+05,  3.720330000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.473327583333333e+04,  5.105040000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.907611709905188e+05,  5.927200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.542915714285714e+05,  4.021890000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.148986000000000e+04,  6.324000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.029600000000000e+05,  3.483480000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.259218240000000e+05,  3.460060000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.076873142857143e+05,  4.151770000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  7.112275807615086e+04,  8.060000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.105304384206895e+04,  5.211840000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.774373333333333e+05,  4.586889999999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  7.615736462269949e+04,  4.276440000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.170390000000000e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.031036000000000e+04,  3.307230000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.227279294387932e+05,  6.557520000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.438095714285714e+05,  3.858840000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.380425000000000e+05,  5.530400000000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.366250000000000e+05,  2.812740000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.399040000000000e+05,  3.239190000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.454357249148913e+05,  6.720800000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.314238700000000e+05,  5.190480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.623120000000000e+04,  3.886130000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.252428800000000e+05,  4.431060000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.987518285714286e+04,  5.382720000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.363550000000000e+05,  3.283860000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.005563622140512e+05,  5.681760000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.807803500000000e+04,  5.040960000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  8.247149019056387e+04,  5.340000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.507687142857143e+05,  3.191520000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.520945000000000e+05,  3.215520000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.324479999999999e+05,  3.427260000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.607967221428571e+05,  5.190480000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.248955000000000e+05,  3.469200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.560484592000000e+05,  3.720330000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.620266666666667e+05,  3.292200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.163662695014173e+04,  6.596800000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.628192000000000e+05,  3.636520000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.196369890806021e+05,  3.892050000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.585060000000000e+05,  3.165400000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  2.367525160000000e+05,  4.891440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.073292400000000e+04,  3.648550000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.030125714285714e+05,  2.958480000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.679342000000000e+05,  3.714060000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.147451428571428e+05,  3.086880000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.846125714285714e+05,  3.052570000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.339330263406891e+05,  4.598870000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.272860000000000e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.155553378024773e+04,  6.596800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.034033333333333e+05,  3.675480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.289228159999999e+04,  4.278679999999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.984213125000000e+05,  3.253800000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.781853500000000e+05,  3.498960000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  8.705899600000001e+04,  5.446800000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.521301600000000e+05,  4.395230000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.060160000000000e+04,  3.767340000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.878026884974319e+05,  3.780450000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.845813421412116e+05,  5.877600000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.648540000000000e+05,  3.334050000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.094601888000000e+05,  3.720330000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.010976666666667e+05,  3.356150000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.108231090909091e+05,  5.190480000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.278260271902636e+05,  5.927200000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.095674311111111e+05,  5.852639999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.268520818181818e+04,  5.190480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.343507200000000e+04,  5.446800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.047373280000000e+05,  3.613160000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.356955854545454e+05,  5.446800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.644580000000000e+05,  3.165400000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.531505000000000e+04,  4.004920000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.848696033083805e+04,  6.026400000000001e+03
 0.000000000000000e+00,  1.000000000000000e+00,  9.904139636363638e+04,  6.324000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.649600000000000e+05,  3.700400000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.123581333333333e+05,  4.806000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.108632066274704e+04,  5.040960000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.585803573741241e+04,  7.663200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.622744600000000e+04,  5.040960000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.484486000000000e+05,  4.055830000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.620426666666667e+05,  3.929160000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.824360000000000e+04,  3.752910000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.576257653333333e+05,  3.888740000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.283596000000000e+05,  3.113440000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.848860000000000e+05,  3.226580000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.455163204558291e+05,  5.639040000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.328231010565768e+04,  5.446800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.123142000000000e+05,  3.531600000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  8.461684137931035e+04,  6.600240000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.087479714285714e+05,  4.891440000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.829005282532802e+05,  3.766500000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  9.201381322525561e+04,  5.959440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.940925895652174e+05,  5.190480000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.843482666666666e+05,  3.886130000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.305134100000000e+05,  6.408000000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.209119625000000e+05,  4.891440000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.243344000000000e+05,  3.389850000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.386525000000000e+05,  3.270000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.636436666666666e+05,  3.315800000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.035552583333333e+04,  6.408000000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.706026560000000e+05,  3.766260000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.475289000000000e+05,  3.283860000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.568060000000000e+05,  3.113440000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.860546500000000e+05,  3.795320000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.219072500000000e+05,  3.005780000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  7.678211888888889e+04,  5.767200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.008058135312217e+05,  6.795200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.911624320000000e+05,  3.720330000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.963032512000000e+05,  3.291650000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.885700000000000e+05,  3.822700000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.313692862208159e+05,  6.557520000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.209117500000000e+05,  3.431700000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.447771428571428e+05,  3.304840000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.641000000000000e+05,  3.070200000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  2.522554432672361e+05,  5.532240000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.369408000000000e+04,  4.532500000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  6.833920000000001e+04,  3.292200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.390750000000000e+05,  3.521700000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.305445000000000e+05,  3.165400000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.788288050000000e+05,  2.641320000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.761907200000000e+05,  3.747680000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.379147250000000e+05,  5.446800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.019408060121545e+05,  3.640950000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.974682500000000e+05,  3.484620000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.231700000000000e+05,  3.653300000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.180800000000000e+05,  1.857978000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.382339125000000e+04,  5.446800000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.585564740000000e+05,  5.254559999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.256329272934775e+05,  5.852639999999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.013844000000000e+05,  3.818250000000000e+03
