# [(min:en_allen + var:en_allen)]
# Property Label: $metal$; Unit of the Property: Unitless
# # Samples in Convex Hull Overlap Region: 4894;# Samples SVM Misclassified: 1844
# Plane Divider
# Task     w0                      b
# 0,       6.489856239434699e-02, -1.740464908118366e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         23|7|add; (min:en_allen + var:en_allen); $\left(min:en_{allen} + var:en_{allen}\right)]$; (min:en_allen + var:en_allen); min:en_allen,var:en_allen
# Number of Samples Per Task
# Task,   n_mats_train            
# 0,      5143                  

# Property Value      ,  Property Value (EST) ,  Feature 0 Value      
 0.000000000000000e+00,  0.000000000000000e+00,  1.674168888888889e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.336240000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.037276734693877e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.864868055555555e+01
 1.000000000000000e+00,  1.000000000000000e+00,  8.585801464000001e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.032326666666666e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.173843258026159e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.440323025000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.697750138888889e+00
 0.000000000000000e+00,  0.000000000000000e+00,  1.920816543209876e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.208007500000001e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.294446172839506e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.687815002460384e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.693888732098765e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.647720355555555e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.201988418750000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.275928050968685e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.997728124999999e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.550825625000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.893642500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.771942222222222e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.992345081632653e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.644160000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.074070225000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.637806172839506e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.137980000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.646183199999999e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.297354792899408e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.137739218749999e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.686866875000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.031750961674295e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.404551238222223e+01
 0.000000000000000e+00,  0.000000000000000e+00,  5.414401000000001e+00
 0.000000000000000e+00,  0.000000000000000e+00,  1.105815555555555e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.564024760330578e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.415567071005918e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.295671089806290e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.312847222222222e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.440261485714286e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.523093600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.034191125000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.534522469135802e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.152063755555555e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.247726666666667e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.132039961563400e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.600469163265306e+01
 0.000000000000000e+00,  1.000000000000000e+00,  9.736480000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.460586400000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.194451200000001e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.205829450802797e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.579073469387755e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.337798400000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.298180000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.272584897959183e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.096338877551020e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.821002040727235e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.269000000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.768940612244898e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.083833888888888e+01
 0.000000000000000e+00,  0.000000000000000e+00,  6.859938888888889e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.387055530006573e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.100545600000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.467135555555555e+01
 0.000000000000000e+00,  0.000000000000000e+00,  6.646061322025698e+00
 0.000000000000000e+00,  1.000000000000000e+00,  2.901523842445850e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.501275555555556e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.000000000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.399880000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.007245054017460e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.776353025000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.716939225000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.769769792888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.271240000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.505000000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.222922500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.014233906632652e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.273700000000000e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.613725625000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.611403600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.074580000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.256588395061728e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.473916326530612e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.549125055401662e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.526055555555556e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.659696388888888e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.264382360366752e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.274001600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.306391875000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.240303644444445e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.549810000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.773522422222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  6.540866888888889e+00
 0.000000000000000e+00,  1.000000000000000e+00,  5.620219244642357e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.202896184000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.061672088888889e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.124998469387754e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.989270518750000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.450598464000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.828898593750000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.884768593750000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.707748131000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.485534762130177e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.782709387654321e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.071475555555556e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.897125800000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.200601875000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.667495518750000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.264697600000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  2.842126172839506e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.347420000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.399851200000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.538323200000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.508585833333333e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.341290000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.190391736000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.649843824000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.740232225000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.267222500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.239171875000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.190391736000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.989270518750000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.212026875000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.553135555555555e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.666321983103521e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.231659999999999e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.265026875000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.160234722222222e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.089670294200504e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.748359183673470e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.352893600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.163548994082840e+01
 0.000000000000000e+00,  1.000000000000000e+00,  8.699309348936065e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.047217430555555e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.031527755102041e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.106380000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.265576875000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.410500000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.495651875000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.200480000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.960426400000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.346878400000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.782241600000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.165020000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.389802222222222e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.471726302734375e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.160322499999999e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.543027780555555e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.779114400000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.435973555555554e+00
 1.000000000000000e+00,  1.000000000000000e+00,  4.602475552066116e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.207750400000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.482552355555556e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.314925088888889e+01
 1.000000000000000e+00,  1.000000000000000e+00,  9.048409355555556e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.718382256000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.267367025000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.874705000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.286375555555555e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.781460555555555e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.338563347222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  6.710008999999999e+00
 1.000000000000000e+00,  1.000000000000000e+00,  6.213145000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.060824000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.079876200000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.886078269822485e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.088797354718887e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.311420000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.485876022222222e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.247730940982246e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.572296400000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.008916875000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.430901388888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.256845800000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.320322116000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.276630000000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.674513888888888e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.358862400000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.824768888888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  8.545156250000000e+00
 1.000000000000000e+00,  0.000000000000000e+00,  2.507350555555556e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.589760000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.388760000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.353360623437500e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.285542222222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.122302500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.413290685937500e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.687837336810679e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.146378988429752e+01
 0.000000000000000e+00,  0.000000000000000e+00,  8.985596000000001e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.341290000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.808163055555556e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.469666422222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.170500000000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.958244023437500e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.996922500000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.572878563740517e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.177102500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.550650000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.329794971257395e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.897211599999999e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.596662629757785e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.505734400000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.210029088888889e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.475505016000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.320724952520087e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.234327416000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.762402499999999e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.869923088888889e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.046603305785124e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.487007500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.706596865521466e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.587606400000001e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.002983200000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.045261093749999e+01
 0.000000000000000e+00,  1.000000000000000e+00,  6.501167987154403e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.479877600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.522087433291349e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.036054400000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.325740088888889e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.537888888888889e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.584204081632653e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.494654218750000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.482382222222222e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.740232225000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.283070755555556e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.831310436686390e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.111200763888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.272211200000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.141122500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.602468225000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.698492687500000e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.453780000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.454921875000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  7.859020000000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  2.952481492957192e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.667675000000001e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.061966347107438e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.080849600000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.453017126181182e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.874060555555556e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.200010000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.346827253343255e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.327213590532545e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.097135555555555e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.132461326530611e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.424628099173554e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.992091768750000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.626435555555556e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.647166875000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.174067500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.197201080426309e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.507904081632653e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.667170510204082e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.118546875000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.641359008264463e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.476135555555556e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.201094214876033e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.383655625000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.100545600000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.005705000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.883470000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.783833333333333e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.238201355555556e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.808377999999999e+00
 1.000000000000000e+00,  1.000000000000000e+00,  8.528514964325615e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.409742471428571e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.272089600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.836056875000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.549796100000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.336255854299070e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.198149932929844e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.571721200000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.108861918750000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.495935555555555e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.678232813035169e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.434217600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.955164698765432e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.593857355555554e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.495367500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.403593326407665e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.858942400000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.194267555290921e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.178102500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.031950125000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.552963171597633e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.786511025000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.365275555555555e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.107776888888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.638018918750000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.383265600000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.301175510204082e+01
 0.000000000000000e+00,  0.000000000000000e+00,  5.630919036585182e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.354851721000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.292059225000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.249409225000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.121268888888889e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.174080000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.310698224852071e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.539000000000000e+00
 0.000000000000000e+00,  0.000000000000000e+00,  1.175757600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.605299378698225e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.202896184000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.208062500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.611646400000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.384386624000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.248368055555556e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.090286225000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.704792335802468e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.373446400000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.427055555555555e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.184122500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.207680000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.633044088888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.061568421295645e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.399265306122449e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.383187343750000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.731827768595041e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.219672222222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.295222500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.287528888888889e+01
 0.000000000000000e+00,  1.000000000000000e+00,  2.729599600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.189200666468191e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.069317046913580e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.842900216000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.541488900000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.960426400000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.426460955555555e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.497840000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.475208888888889e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.061399097222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.672610485640166e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.890763305785124e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.238005125000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.658312500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.496180225000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.169980000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.265389294551559e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.927720000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.062539668750000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.362507297959184e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.038542688888888e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.101190222222222e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.701160000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.786388055555555e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.137202500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.550113600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.111520000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.751005782955153e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.734000000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.289101088888889e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.600888400000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.050377668750000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.637672222222222e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.717068571428571e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.347690000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.255090000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.489674740484429e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.177102500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.590510574485184e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.066196800000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.437720000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.522087433291349e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.218250000000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  2.953401600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.190574136000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.912261422222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.863781669135803e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.278203292942042e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.401243040816327e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.111822500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.700905200000001e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.210968888888888e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.031527755102041e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.941339355555556e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.135554399999999e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.446602500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.486951358024691e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.164073018750000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.842900216000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.223891875000000e+01
